marca,modelo,ano inicio,ano fim,link para o pdf,tipo de fixação,alerta,kit fixação,barras o-plus de alumínio,barras o-plus de aço,barras airo de alumínio,barras airo de alumínio com fixação,barras optima de aço,adaptador optima,alarme,barras transversais de alumínio opção 1,barras transversais de alumínio opção 2,barras transversais de aço,
Mitsubishi, L-200 cabine dupla (IV),2006,2015, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-643.pdf?v=1618500855, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, L-200 cabine dupla (V),2015, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-764.pdf?v=1617140925, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Lancer carro - 4 portas,2007,2017, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-672.pdf?v=1618500854, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Mirage - 5 portas (VI),2013, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-754.pdf?v=1618500856, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Montero - 3 portas (II),1991,2000, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-639.pdf?v=1618500855, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at128-924-715|59.724, barras-de-tejadilho-em-aco-preto-cruz-oplus-st130-921-315|59.732, barras-de-tejadilho-em-aluminio-cruz-airo-t128-924-775|59.737, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Montero - 3 portas (III/V6x-IV/V8x),2000, , , B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-os115-921-101|59.711, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Montero - 3 portas (iO/Pinin),2000, , , F,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-os105-921-100|59.710, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Montero - 3 portas (III-V60-IV/V80),2000, , , F,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-os115-921-101|59.711, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Montero - 5 portas (III/V7x-IV/V9x),2000, , , F,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-os115-921-101|59.711, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Montero - 5 portas (com barras),2000,2006, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-p-veiculos-com-barras-longitudinais-cruz-airo-r128-924-795|59.743, , barras-de-tejadilho-em-aco-transversais-cruz-oplus-sr-130-921-936|59.680,
Mitsubishi, Montero Sport - 5 pprtas (I - com barras),1998,2008, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
Mitsubishi, Montero Sport - 5 portas (I),1998,2006, , B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Montero Sport - 5 portas (II - com barras),2008, , , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-p-veiculos-com-barras-longitudinais-cruz-airo-r-108-924-791|59.741, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
Mitsubishi, Outlander - 5 portas (II - com barras),2007,2012, , R,3, , , , , , , , , barras-de-tejadilho-em-aluminio-p-veiculos-com-barras-longitudinais-cruz-airo-r128-924-795|59.743, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-135-cm|59.909, barras-de-tejadilho-em-aco-transversais-cruz-oplus-sr-130-921-936|59.680,
Mitsubishi, Outlander - 5 portas (III - c/railing integrado),2013, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/936-524.pdf?v=1618500855, I,4, kit-de-fixacao-cruz-optiplus-rail-fix-936-5xx|59.763, , barras-de-tejadilho-em-aco-preto-cruz-oplus-s-fix-120-921-380|59.815, , barras-de-tejadilho-em-aluminio-cruz-airo-fix-118-925-703|59.746, , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Pajero - 3 portas (II),1991,2000, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-639.pdf?v=1618500855, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at128-924-715|59.724, barras-de-tejadilho-em-aco-preto-cruz-oplus-st130-921-315|59.732, barras-de-tejadilho-em-aluminio-cruz-airo-t128-924-775|59.737, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Pajero - 3 portas (III/V60-IV/V80),2000, , , F,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-os115-921-101|59.711, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Pajero - 5 portas (III/V60-IV/V80),2000, , , F,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-os115-921-101|59.711, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Space Runner - 5 portas MPV (com barras),1992,2002, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
Mitsubishi, Space Star - 5 portas,2014, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-754.pdf?v=1618500856, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot115-921-001|59.716, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Space Star -  5 portas MPV,1998,2005, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-061.pdf?v=1618500854, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot115-921-001|59.716, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Mitsubishi, Space Star - 5 portas MPV (com barras),1998,2005, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
Mitsubishi, Space Wagon - 5 portas MPV (III - com barras),1999,2003, , R,2, , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-cruz-airo-r118-924-793|59.742, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-120-cm|59.899, ,
Nissan, Almera - 3 portas (N15),1995,2000, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-307.pdf?v=1618500855, PD,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755,, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , 
Nissan, Almera - 3 portas (N16),2000,2006, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-307.pdf?v=1618500855, PD,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755,, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , 
Nissan, Almera - 5 portas (N15),1995,2000, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-307.pdf?v=1618500855, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Almera - 5 portas (N16),2000,2006, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-307.pdf?v=1618500855, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Almera - 4 portas (N15),1995,2000, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-307.pdf?v=1618500855, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Almera - 4 portas(N16),2000,2003, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-307.pdf?v=1618500855, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Almera Tino (V10M-V10B),2000,2006, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-307.pdf?v=1618500855, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot115-921-001|59.716, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Juke - 5 portas,2010,2014, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-492.pdf?v=1618500854, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at108-924-705|59.728, barras-de-tejadilho-em-aco-preto-cruz-oplus-st110-921-305|59.733, barras-de-tejadilho-em-aluminio-cruz-airo-t108-924-771|59.735, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Juke - 5 portas,2014, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-492.pdf?v=1618500854, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at108-924-705|59.728, barras-de-tejadilho-em-aco-preto-cruz-oplus-st110-921-305|59.733, barras-de-tejadilho-em-aluminio-cruz-airo-t108-924-771|59.735, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Kubistar (I),1997,2008,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934302.pdf?v=1645534405, F,2,kit-4-suportes-cruz-kangoo-97-08-14-citan-13-kubistar-97-08-934-302|59.830-1, ,jogo-2-barras-cargo-xpro-sf-115-923-052|59.820, , , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Kubistar (I - com tampa),1997,2008,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934302.pdf?v=1645534405, F,2,kit-4-suportes-cruz-kangoo-97-08-14-citan-13-kubistar-97-08-934-302|59.830-1, ,jogo-2-barras-cargo-xpro-sf-115-923-052|59.820, , , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Kubistar Gran Volume (I),1997,2008,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934302.pdf?v=1645534405, F,2,kit-4-suportes-cruz-kangoo-97-08-14-citan-13-kubistar-97-08-934-302|59.830-1, ,jogo-2-barras-cargo-xpro-sf-115-923-052|59.820, , , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Maxima QX 4- portas (A32/A33),1995,2003, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-307.pdf?v=1618500855, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot115-921-001|59.716, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Micra - 3 portas ( K11 c/abertura de vidro traseiro),1992,2003, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/932-363.pdf?v=1618500854, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Micra - 3 portas (K12),2003,2010, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-057.pdf?v=1618500855, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Micra - 5 portas (K11),1992,2003, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/932-364.pdf?v=1618500855, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Micra - 5 portas (K12),2003,2010, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/931-057.pdf?v=1618500855, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Micra - 5 portas (K13),2010,2013, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-620.pdf?v=1618500854, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at108-924-705|59.728, barras-de-tejadilho-em-aco-preto-cruz-oplus-st110-921-305|59.733, barras-de-tejadilho-em-aluminio-cruz-airo-t108-924-771|59.735, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Micra - 5 portas (K13),2013, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-620.pdf?v=1618500854, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at108-924-705|59.728, barras-de-tejadilho-em-aco-preto-cruz-oplus-st110-921-305|59.733, barras-de-tejadilho-em-aluminio-cruz-airo-t108-924-771|59.735, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Micra - 5 portas (K14),2017, , , B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Murano - 5 portas (I/Z50 - com barras),2003,2007, , R,1, , , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-135-cm|59.909, ,
Nissan, Murano - 5 portas (I/Z50),2003,2007, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-746.pdf?v=1618500854, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at128-924-715|59.724, barras-de-tejadilho-em-aco-preto-cruz-oplus-st130-921-315|59.732, barras-de-tejadilho-em-aluminio-cruz-airo-t128-924-775|59.737, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Murano -  5 portas (II/Z51 - com barras),2008, , , R,1, , , , , , , , , , barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-135-cm|59.909, ,
Nissan, Navara cabine dupla (D40/ST-X),2005,2015, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-642.pdf?v=1618500855, B,5, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at128-924-715|59.724, barras-de-tejadilho-em-aco-preto-cruz-oplus-st130-921-315|59.732, barras-de-tejadilho-em-aluminio-cruz-airo-t128-924-775|59.737, , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Navara cabine dupla (D23/NP300),2015, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-776.pdf?v=1618500855, B,3, kit-de-fixacao-cruz-optiplus-935-000|59.753, , barras-de-tejadilho-em-aco-preto-cruz-oplus-st130-921-315|59.732, , , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Navara cabine dupla (D23/NP300 - com barras),2015, , , R,3, , , , , , , , , barras-de-tejadilho-em-aluminio-p-veiculos-com-barras-longitudinais-cruz-airo-r128-924-795|59.743, barras-de-tejadilho-em-aluminio-para-veiculos-com-barras-longitudinais-origem-135-cm|59.909, barras-de-tejadilho-em-aco-transversais-cruz-oplus-sr-130-921-936|59.680,
Nissan, Note - 5 portas MPV(E11),2006,2013, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-445.pdf?v=1618500854, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, Note - 5 portas MPV(E12),2013, , https://cdn.shopify.com/s/files/1/0541/2087/4183/files/935-735.pdf?v=1618500854, B,7, kit-de-fixacao-cruz-optiplus-935-000|59.753, barras-de-tejadilho-em-aluminio-cruz-oplus-at118-924-710|59.729, barras-de-tejadilho-em-aco-preto-cruz-oplus-st120-921-310|59.734, barras-de-tejadilho-em-aluminio-cruz-airo-t118-924-773|59.736, , barras-de-tejadilho-em-aco-preto-cruz-optima-ot105-921-000|59.715, conjunto-de-4-pes-p-adaptacao-as-barras-cruz-optima-ou-cruz-optiplus-935-000|59.752, jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, NP300 Pick Up (cabine dupla),2008,2015, https://cdn.shopify.com/s/files/1/0541/2087/4183/files/932-288.pdf?v=1618500855, B,3, kit-de-fixacao-cruz-optima-931-000-ou-932-000|59.755, , , , , barras-de-tejadilho-em-aco-preto-cruz-optima-ot115-921-001|59.716, , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, NV200,2009, ,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934303-Lv7_1.pdf?v=1666793569, F,1, kit-4-suportes-cruz-nv200-09-934-303|59.830-1.1, ,jogo-2-barras-cargo-xpro-sf-115-923-052|59.820, , , , , jogo-de-4-fechaduras-anti-roubo-para-kit-fixacao-cruz-optima-ou-cruz-optiplus-932-014|59.750, , , ,
Nissan, NV300 L1H1 (I),2016,2022,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934408.pdf?v=1645700502, F,1,kit-6-suportes-cruz-vivaro-trafic-14-talento-nv300-16-h1-934-408|59.831-7, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Nissan, NV300 L1H2 (I),2016,2022,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934413-Lv7.pdf?v=1666795338, F,1,kit-6-suportes-cruz-nv300-16-934-413|59.831-10.1, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-145-923-066|59.825, , , , , , , , ,
Nissan, NV300 L2H1 (I),2016,2022,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934408.pdf?v=1645700502, F,1,kit-6-suportes-cruz-vivaro-trafic-14-talento-nv300-16-h1-934-408|59.831-7, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-160-923-068|59.826, , , , , , , , ,
Nissan, NV300 L2H2 (I),2016,2022,https://cdn.shopify.com/s/files/1/0541/2087/4183/files/934413-Lv7.pdf?v=1666795338, F,1,kit-6-suportes-cruz-nv300-16-934-413|59.831-10.1, ,barras-de-tejadilho-jg3-cross-cargo-xpro-2022-sf-145-923-066|59.825, , , , , , , , ,
